"jhu_ID","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered","country","last_update"
"Mauritius",2021-02-28,14,610,41,10,0,571,43,"Mauritius",NA
"Tanzania",2021-02-28,14,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Brunei",2021-02-28,14,186,6,3,0,181,11,"Brunei",NA
"Grenada",2021-02-28,14,148,0,1,0,147,5,"Grenada",NA
"Dominica",2021-02-28,14,142,25,0,0,127,21,"Dominica",NA
"TimorLeste",2021-02-28,14,113,43,0,0,90,35,"Timor-Leste",NA
"Fiji",2021-02-28,14,59,4,2,0,54,1,"Fiji",NA
"Macao",2021-02-28,14,48,1,0,0,47,1,"Macao",NA
"Laos",2021-02-28,14,45,1,0,0,42,1,"Lao People's Democratic Republic",NA
"SaintKittsandNevis",2021-02-28,14,41,4,0,0,40,5,"Saint Kitts and Nevis",NA
"HolySee",2021-02-28,14,27,0,0,0,15,0,"Holy See (Vatican City)",NA
"SolomonIslands",2021-02-28,14,18,1,0,0,14,4,"Solomon Islands",NA
"MSZaandam",2021-02-28,14,9,0,2,0,7,0,"MS Zaandam Cruise Ship",NA
"MarshallIslands",2021-02-28,14,4,0,0,0,4,0,"Marshall Islands",NA
"Samoa",2021-02-28,14,3,1,0,0,2,0,"Samoa",NA
"Vanuatu",2021-02-28,14,1,0,0,0,1,0,"Vanuatu",NA
"US",2021-03-31,15,30532817,1814149,551455,37263,0,0,"USA",NA
"Brazil",2021-03-31,15,12763392,2205301,322138,66959,11181371,1799055,"Brazil",NA
"India",2021-03-31,15,12221665,1109424,162927,5770,11474683,688231,"India",NA
"France",2021-03-31,15,4705186,889498,95798,9219,301467,39818,"France",NA
"Russia",2021-03-31,15,4494234,295834,97219,12519,4118709,349684,"Russia",NA
"UnitedKingdom",2021-03-31,15,4359982,171155,126955,3872,13073,1430,"UK",NA
"Italy",2021-03-31,15,3584899,659634,109346,11647,2913045,507846,"Italy",NA
"Turkey",2021-03-31,15,3317182,615594,31537,2968,3014226,441992,"Turkey",NA
"Spain",2021-03-31,15,3284353,95800,75459,6317,150376,0,"Spain",NA
"Germany",2021-03-31,15,2843644,393349,76589,6437,2539660,280112,"Germany",NA
"Colombia",2021-03-31,15,2406377,154687,63422,3656,2285515,137266,"Colombia",NA
"Argentina",2021-03-31,15,2348821,241456,55858,3893,2102616,197595,"Argentina",NA
"Poland",2021-03-31,15,2321717,614731,53045,9276,1861925,439096,"Poland",NA
"Mexico",2021-03-31,15,2238887,151949,203210,17495,1773236,139336,"Mexico",NA
"Iran",2021-03-31,15,1885564,254395,62665,2592,1617333,224208,"Iran (Islamic Republic of)",NA
"Ukraine",2021-03-31,15,1725029,329501,34456,7052,1360944,148149,"Ukraine",NA
"Peru",2021-03-31,15,1548807,224944,143416,20914,1468457,242462,"Peru",NA
"SouthAfrica",2021-03-31,15,1548157,34764,52846,2853,1474319,44060,"South Africa",NA
"Czechia",2021-03-31,15,1532332,296852,26421,6082,1366461,298904,"Czech Republic",NA
"Indonesia",2021-03-31,15,1511712,177078,40858,4692,1348330,205627,"Indonesia",NA
"Netherlands",2021-03-31,15,1292806,189242,16689,1001,16209,1793,"Netherlands",NA
"Chile",2021-03-31,15,995538,170913,23135,2563,931270,150740,"Chile",NA
"Canada",2021-03-31,15,989493,118250,22960,965,918581,99161,"Canada",NA
"Romania",2021-03-31,15,952803,150809,23538,3188,850672,110320,"Romania",NA
"Belgium",2021-03-31,15,882453,110942,23016,939,0,0,"Belgium",NA
"Iraq",2021-03-31,15,850924,155435,14323,917,759560,123629,"Iraq",NA
"Israel",2021-03-31,15,833105,57298,6209,457,819665,86481,"Israel",NA
"Portugal",2021-03-31,15,821722,17160,16848,531,778210,59233,"Portugal",NA
"Sweden",2021-03-31,15,804886,147577,13465,639,0,0,"Sweden",NA
"Philippines",2021-03-31,15,747288,170936,13297,979,603746,69475,"Philippines",NA
"Slovakia",2021-03-31,15,707876,119205,9719,2530,255300,0,"Slovakia",NA
"Pakistan",2021-03-31,15,672931,91566,14530,1634,605274,58903,"Pakistan",NA
"Hungary",2021-03-31,15,652433,223834,20737,5763,406935,85807,"Hungary",NA
"Jordan",2021-03-31,15,611577,220487,6858,2157,513144,164545,"Jordan",NA
"Bangladesh",2021-03-31,15,611295,65079,9046,638,542099,45175,"Bangladesh",NA
"Switzerland",2021-03-31,15,601124,46192,10297,281,317600,0,"Switzerland",NA
"Serbia",2021-03-31,15,600596,141337,5308,865,0,0,"Serbia",NA
"Austria",2021-03-31,15,546229,86789,9339,778,501116,70701,"Austria",NA
"Morocco",2021-03-31,15,496097,12443,8818,195,483363,14317,"Morocco",NA
"Japan",2021-03-31,15,475086,42450,9176,1279,444868,35705,"Japan",NA
"Lebanon",2021-03-31,15,468400,93350,6234,1542,370687,79097,"Lebanon",NA
"UnitedArabEmirates",2021-03-31,15,461444,69920,1497,276,445355,64130,"United Arab Emirates",NA
"SaudiArabia",2021-03-31,15,390007,12624,6669,175,378083,9778,"Saudi Arabia",NA
"Panama",2021-03-31,15,355051,14136,6114,269,343904,17691,"Panama",NA
"Malaysia",2021-03-31,15,345500,44748,1272,137,329623,56207,"Malaysia",NA
"Bulgaria",2021-03-31,15,342633,95595,13197,3006,259561,54016,"Bulgaria",NA
"Ecuador",2021-03-31,15,328755,42600,16847,1036,281684,33786,"Ecuador",NA
"Belarus",2021-03-31,15,321807,34501,2247,271,312320,34325,"Belarus",NA
"Kazakhstan",2021-03-31,15,297472,34757,5912,2523,268564,29582,"Kazakhstan",NA
"Georgia",2021-03-31,15,281761,11003,3778,268,273167,8053,"Georgia",NA
"Nepal",2021-03-31,15,277309,3166,3030,256,272786,2379,"Nepal",NA
"Bolivia",2021-03-31,15,272411,23401,12257,608,221962,28930,"Bolivia",NA
"Croatia",2021-03-31,15,271632,28659,5947,421,254379,20145,"Croatia",NA
"Greece",2021-03-31,15,263689,72589,8093,1589,93764,0,"Greece",NA
"Azerbaijan",2021-03-31,15,261713,27176,3567,347,238125,9357,"Azerbaijan",NA
"Tunisia",2021-03-31,15,254018,20741,8812,811,217293,19287,"Tunisia",NA
"DominicanRepublic",2021-03-31,15,252727,13110,3325,225,212156,20818,"Dominican Republic",NA
"WestBankandGaza",2021-03-31,15,242353,58741,2627,585,215429,48493,"West Bank and Gaza",NA
"Ireland",2021-03-31,15,235854,16262,4687,368,23364,0,"Ireland",NA
"Kuwait",2021-03-31,15,232103,41251,1313,230,216580,37371,"Kuwait",NA
"Denmark",2021-03-31,15,231295,19412,2420,58,219676,16808,"Denmark",NA
"Moldova",2021-03-31,15,230241,44788,4960,1011,207852,41674,"Moldova, Republic of",NA
"CostaRica",2021-03-31,15,216764,12423,2957,157,192699,15600,"Costa Rica",NA
"Lithuania",2021-03-31,15,216119,16974,3574,330,199023,14238,"Lithuania",NA
"Slovenia",2021-03-31,15,215602,25521,4047,211,198524,23314,"Slovenia",NA
"Paraguay",2021-03-31,15,214667,55193,4206,1025,175614,42179,"Paraguay",NA
"Ethiopia",2021-03-31,15,206589,47517,2865,500,158109,23251,"Ethiopia",NA
"Egypt",2021-03-31,15,202131,19707,11995,1307,154694,13802,"Egypt",NA
"Guatemala",2021-03-31,15,193834,19292,6840,447,177235,15724,"Guatemala",NA
"Armenia",2021-03-31,15,192639,20581,3515,323,173064,9670,"Armenia",NA
"Honduras",2021-03-31,15,189043,18739,4605,454,72732,6219,"Honduras",NA
"Qatar",2021-03-31,15,179964,16300,291,33,164121,10500,"Qatar",NA
"BosniaandHerzegovina",2021-03-31,15,169626,38647,6599,1528,130492,14645,"Bosnia and Herzegovina",NA
"Nigeria",2021-03-31,15,162891,7234,2057,150,151648,17880,"Nigeria",NA
"Venezuela",2021-03-31,15,160497,21381,1602,258,147846,17012,"Venezuela",NA
"Oman",2021-03-31,15,159218,17722,1678,108,143966,11507,"Oman",NA
"Libya",2021-03-31,15,158957,25619,2667,488,147147,26907,"Libya",NA
"Bahrain",2021-03-31,15,144445,22051,521,72,135315,20226,"Bahrain",NA
"Burma",2021-03-31,15,142434,538,3206,7,131800,320,"Burma",NA
"Kenya",2021-03-31,15,134058,28085,2153,297,92679,6001,"Kenya",NA
"NorthMacedonia",2021-03-31,15,130022,27235,3781,644,106979,15746,"North Macedonia",NA
"Albania",2021-03-31,15,125157,17990,2235,439,91271,21498,"Albania",NA
"Algeria",2021-03-31,15,117192,4100,3093,110,81538,3440,"Algeria",NA
"Estonia",2021-03-31,15,106424,40824,902,313,81859,31951,"Estonia",NA
"Uruguay",2021-03-31,15,105549,47555,974,366,83380,33341,"Uruguay",NA
"RepublicofKorea",2021-03-31,15,103639,13608,1735,130,95439,14369,"Republic of Korea",NA
"Latvia",2021-03-31,15,102363,16177,1899,281,93631,18376,"Latvia",NA
"Norway",2021-03-31,15,96079,25073,673,51,17998,0,"Norway",NA
"SriLanka",2021-03-31,15,92706,9612,568,104,89251,10304,"Sri Lanka",NA
"Montenegro",2021-03-31,15,91218,15384,1274,271,83498,17272,"Montenegro",NA
"Ghana",2021-03-31,15,90583,6560,743,136,88065,10093,"Ghana",NA
"China",2021-03-31,15,90217,305,4636,0,85394,328,"Mainland China",NA
"Kosovo",2021-03-31,15,89181,20730,1866,274,74186,14746,"Kosovo",NA
"Kyrgyzstan",2021-03-31,15,88538,2287,1500,34,84897,1687,"Kyrgyzstan",NA
"Zambia",2021-03-31,15,88418,9884,1208,117,84592,10094,"Zambia",NA
"Uzbekistan",2021-03-31,15,82869,2943,629,7,80983,2487,"Uzbekistan",NA
"Finland",2021-03-31,15,77452,19780,844,102,46000,0,"Finland",NA
"Cuba",2021-03-31,15,75263,25484,424,102,70614,25372,"Cuba",NA
"Mozambique",2021-03-31,15,67579,8229,775,134,56409,15313,"Mozambique",NA
"ElSalvador",2021-03-31,15,64726,4545,2006,152,61640,6328,"El Salvador",NA
"Luxembourg",2021-03-31,15,61642,6532,746,109,57092,5605,"Luxembourg",NA
"Singapore",2021-03-31,15,60381,445,30,1,60149,326,"Singapore",NA
"Afghanistan",2021-03-31,15,56454,740,2484,41,51550,2217,"Afghanistan",NA
"Cameroon",2021-03-31,15,47669,11955,721,170,35261,2667,"Cameroon",NA
"Cyprus",2021-03-31,15,46105,11170,257,25,2057,0,"Cyprus",NA
"Namibia",2021-03-31,15,44139,5294,523,99,41848,5587,"Namibia",NA
"CotedIvoire",2021-03-31,15,43889,11135,244,52,40254,7630,"Cote d'Ivoire",NA
"Uganda",2021-03-31,15,40867,510,335,1,40449,25783,"Uganda",NA
"Botswana",2021-03-31,15,39848,11477,568,258,36958,13714,"Botswana",NA
"Jamaica",2021-03-31,15,39237,15974,596,174,17598,4188,"Jamaica",NA
"Senegal",2021-03-31,15,38705,4185,1051,179,37321,8427,"Senegal",NA
"Zimbabwe",2021-03-31,15,36882,793,1523,60,34686,2020,"Zimbabwe",NA
"Malawi",2021-03-31,15,33551,1606,1117,73,30272,11398,"Malawi",NA
"Sudan",2021-03-31,15,31833,1486,2063,183,24214,1307,"Sudan",NA
"Australia",2021-03-31,15,29322,344,909,0,23012,103,"Australia",NA
"Malta",2021-03-31,15,29033,6551,392,77,27812,8365,"Malta",NA
"Thailand",2021-03-31,15,28863,2832,94,11,26873,1549,"Thailand",NA
"DemocraticRepublicoftheCongo",2021-03-31,15,28142,2229,743,36,25444,6493,"Democratic Republic of the Congo",NA
"Madagascar",2021-03-31,15,24426,4595,418,121,21908,2612,"Madagascar",NA
"Maldives",2021-03-31,15,24079,4286,67,5,21155,3906,"Maldives",NA
"Angola",2021-03-31,15,22311,1504,537,29,20493,1171,"Angola",NA
"Rwanda",2021-03-31,15,21783,2933,307,46,20182,2869,"Rwanda",NA
"Guinea",2021-03-31,15,19908,3916,125,36,16619,1722,"Guinea",NA
"Gabon",2021-03-31,15,19550,4986,118,35,16609,3466,"Gabon",NA
"Syria",2021-03-31,15,18909,3321,1265,238,12731,2930,"Syria",NA
"Mauritania",2021-03-31,15,17847,640,449,8,17093,530,"Mauritania",NA
"CapeVerde",2021-03-31,15,17470,2070,168,21,16277,1463,"Cape Verde",NA
"Eswatini",2021-03-31,15,17337,323,667,15,16528,1852,"Eswatini",NA
"Tajikistan",2021-03-31,15,13714,0,91,0,13218,0,"Tajikistan",NA
"Haiti",2021-03-31,15,12758,328,252,2,11043,1331,"Haiti",NA
"BurkinaFaso",2021-03-31,15,12717,735,146,4,12385,892,"Burkina Faso",NA
"Belize",2021-03-31,15,12456,163,317,2,12090,254,"Belize",NA
"Andorra",2021-03-31,15,12010,1144,115,5,11315,869,"Andorra",NA
"HongKong",2021-03-31,15,11467,462,205,6,11095,559,"Hong Kong",NA
"Somalia",2021-03-31,15,11398,4141,529,290,4819,1011,"Somalia",NA
"Lesotho",2021-03-31,15,10706,215,315,23,4471,726,"Lesotho",NA
"Guyana",2021-03-31,15,10249,1664,231,36,9098,1126,"Guyana",NA
"Togo",2021-03-31,15,10249,3348,109,25,7815,2155,"Togo",NA
"SouthSudan",2021-03-31,15,10165,2239,109,16,9668,5451,"South Sudan",NA
"Mali",2021-03-31,15,10042,1666,385,32,6830,428,"Mali",NA
"Congo",2021-03-31,15,9681,861,135,7,8208,1189,"Republic of the Congo",NA
"Suriname",2021-03-31,15,9122,193,177,5,8598,192,"Suriname",NA
"Bahamas",2021-03-31,15,9119,600,188,9,8597,1288,"The Bahamas",NA
"Mongolia",2021-03-31,15,8841,5889,8,6,5070,2771,"Mongolia",NA
"TrinidadandTobago",2021-03-31,15,8026,313,142,3,7615,149,"Trinidad and Tobago",NA
"Djibouti",2021-03-31,15,8002,1936,70,7,6460,563,"Djibouti",NA
"Benin",2021-03-31,15,7100,1666,90,20,6452,2204,"Benin",NA
"EquatorialGuinea",2021-03-31,15,6914,909,102,11,6495,873,"Equatorial Guinea",NA
"Nicaragua",2021-03-31,15,6677,232,178,5,4225,0,"Nicaragua",NA
"Iceland",2021-03-31,15,6205,156,29,0,6058,52,"Iceland",NA
"PapuaNewGuinea",2021-03-31,15,5991,4716,60,48,846,0,"Papua New Guinea",NA
"Gambia",2021-03-31,15,5459,747,165,15,5070,981,"The Gambia",NA
"CentralAfricanRepublic",2021-03-31,15,5161,157,67,4,4957,37,"Central African Republic",NA
"Niger",2021-03-31,15,5001,261,186,14,4590,340,"Niger",NA
"SanMarino",2021-03-31,15,4732,1016,84,10,4128,871,"San Marino",NA
"Chad",2021-03-31,15,4533,560,164,24,4140,665,"Chad",NA
"Yemen",2021-03-31,15,4357,2072,888,254,1676,241,"Yemen",NA
"SaintLucia",2021-03-31,15,4238,848,60,25,4142,1129,"Saint Lucia",NA
"Seychelles",2021-03-31,15,4114,1522,20,9,3745,1458,"Seychelles",NA
"SierraLeone",2021-03-31,15,3980,93,79,0,2812,191,"Sierra Leone",NA
"Comoros",2021-03-31,15,3696,125,146,2,3525,211,"Comoros",NA
"Barbados",2021-03-31,15,3652,584,42,9,3465,1058,"Barbados",NA
"GuineaBissau",2021-03-31,15,3650,388,63,15,2972,359,"Guinea-Bissau",NA
"Eritrea",2021-03-31,15,3285,438,10,3,3029,776,"Eritrea",NA
"Burundi",2021-03-31,15,2810,601,6,3,773,0,"Burundi",NA
"Liechtenstein",2021-03-31,15,2753,105,56,1,2568,84,"Liechtenstein",NA
"Vietnam",2021-03-31,15,2603,155,35,0,2359,483,"Vietnam",NA
"NewZealand",2021-03-31,15,2501,123,26,0,2408,123,"New Zealand",NA
"Cambodia",2021-03-31,15,2440,1620,11,11,1191,714,"Cambodia",NA
"Monaco",2021-03-31,15,2288,332,28,4,2115,405,"Monaco",NA
"SaoTomeandPrincipe",2021-03-31,15,2223,437,34,5,2092,710,"Sao Tome and Principe",NA
"Liberia",2021-03-31,15,2053,43,85,0,1899,15,"Liberia",NA
"SaintVincentandtheGrenadines",2021-03-31,15,1748,192,10,2,1587,655,"Saint Vincent and the Grenadines",NA
"AntiguaandBarbuda",2021-03-31,15,1136,406,28,14,820,519,"Antigua and Barbuda",NA
"Taiwan",2021-03-31,15,1030,75,10,1,981,62,"Taiwan",NA
"Mauritius",2021-03-31,15,1028,418,12,2,643,72,"Mauritius",NA
"Bhutan",2021-03-31,15,873,6,1,0,869,4,"Bhutan",NA
"DiamondPrincess",2021-03-31,15,712,0,13,0,699,0,"Diamond Princess Cruise Ship",NA
"TimorLeste",2021-03-31,15,604,491,0,0,189,99,"Timor-Leste",NA
"Tanzania",2021-03-31,15,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Brunei",2021-03-31,15,212,26,3,0,194,13,"Brunei",NA
"Dominica",2021-03-31,15,161,19,0,0,153,26,"Dominica",NA
"Grenada",2021-03-31,15,155,7,1,0,152,5,"Grenada",NA
"Fiji",2021-03-31,15,67,8,2,0,64,10,"Fiji",NA
"Laos",2021-03-31,15,49,4,0,0,45,3,"Lao People's Democratic Republic",NA
"Macao",2021-03-31,15,48,0,0,0,48,1,"Macao",NA
"SaintKittsandNevis",2021-03-31,15,44,3,0,0,43,3,"Saint Kitts and Nevis",NA
"HolySee",2021-03-31,15,27,0,0,0,15,0,"Holy See (Vatican City)",NA
"SolomonIslands",2021-03-31,15,19,1,0,0,18,4,"Solomon Islands",NA
"MSZaandam",2021-03-31,15,9,0,2,0,7,0,"MS Zaandam Cruise Ship",NA
"MarshallIslands",2021-03-31,15,4,0,0,0,4,0,"Marshall Islands",NA
"Samoa",2021-03-31,15,3,0,0,0,2,0,"Samoa",NA
"Vanuatu",2021-03-31,15,3,2,0,0,1,0,"Vanuatu",NA
"US",2021-04-30,16,32424119,1891302,575347,23892,0,0,"USA",NA
"India",2021-04-30,16,19164969,6943304,211853,48926,15684406,4209723,"India",NA
"Brazil",2021-04-30,16,14675104,1911712,404530,82392,12991951,1810580,"Brazil",NA
"France",2021-04-30,16,5677829,972643,104676,8878,346480,45013,"France",NA
"Turkey",2021-04-30,16,4820591,1503409,40131,8594,4323897,1309671,"Turkey",NA
"Russia",2021-04-30,16,4750755,256521,108290,11071,4377504,258795,"Russia",NA
"UnitedKingdom",2021-04-30,16,4432246,72264,127775,820,14683,1610,"UK",NA
"Italy",2021-04-30,16,4022653,437754,120807,11461,3465576,552531,"Italy",NA
"Spain",2021-04-30,16,3524077,239724,78216,2757,150376,0,"Spain",NA
"Germany",2021-04-30,16,3405365,561721,83097,6508,3008640,468980,"Germany",NA
"Argentina",2021-04-30,16,2977363,628542,63865,8007,2634306,531690,"Argentina",NA
"Colombia",2021-04-30,16,2859724,453347,73720,10298,2669308,383793,"Colombia",NA
"Poland",2021-04-30,16,2792142,470425,67502,14457,2496810,634885,"Poland",NA
"Iran",2021-04-30,16,2499077,613513,71758,9093,1954321,336988,"Iran (Islamic Republic of)",NA
"Mexico",2021-04-30,16,2344755,105868,216907,13697,1864914,91678,"Mexico",NA
"Ukraine",2021-04-30,16,2124070,399041,45923,11467,1705967,345023,"Ukraine",NA
"Peru",2021-04-30,16,1799445,250638,166701,23285,1736183,267726,"Peru",NA
"Indonesia",2021-04-30,16,1668368,156656,45521,4663,1522634,174304,"Indonesia",NA
"Czechia",2021-04-30,16,1630758,98426,29267,2846,1549439,182978,"Czech Republic",NA
"SouthAfrica",2021-04-30,16,1581210,33053,54350,1504,1505620,31301,"South Africa",NA
"Netherlands",2021-04-30,16,1522973,230167,17398,709,25632,9423,"Netherlands",NA
"Canada",2021-04-30,16,1229305,239812,24220,1260,1125237,206656,"Canada",NA
"Chile",2021-04-30,16,1198245,202707,26353,3218,1129347,198077,"Chile",NA
"Iraq",2021-04-30,16,1065199,214275,15465,1142,942046,182486,"Iraq",NA
"Romania",2021-04-30,16,1055265,102462,28109,4571,989393,138721,"Romania",NA
"Philippines",2021-04-30,16,1037460,290172,17234,3937,946318,342572,"Philippines",NA
"Belgium",2021-04-30,16,990229,107776,24230,1214,0,0,"Belgium",NA
"Sweden",2021-04-30,16,973604,168718,14048,583,0,0,"Sweden",NA
"Israel",2021-04-30,16,838481,5376,6363,154,830625,10960,"Israel",NA
"Portugal",2021-04-30,16,836493,14771,16974,126,795838,17628,"Portugal",NA
"Pakistan",2021-04-30,16,825519,152588,17957,3427,717009,111735,"Pakistan",NA
"Hungary",2021-04-30,16,779348,126915,27540,6803,510379,103444,"Hungary",NA
"Bangladesh",2021-04-30,16,759132,147837,11450,2404,681426,139327,"Bangladesh",NA
"Slovakia",2021-04-30,16,754078,46202,11684,1965,255300,0,"Slovakia",NA
"Jordan",2021-04-30,16,711373,99796,8836,1978,682503,169359,"Jordan",NA
"Serbia",2021-04-30,16,689557,88961,6362,1054,0,0,"Serbia",NA
"Switzerland",2021-04-30,16,659974,58850,10555,258,317600,0,"Switzerland",NA
"Austria",2021-04-30,16,618870,72641,10205,866,584777,83661,"Austria",NA
"Japan",2021-04-30,16,592771,117685,10243,1067,518891,74023,"Japan",NA
"Lebanon",2021-04-30,16,526578,58178,7278,1044,461122,90435,"Lebanon",NA
"UnitedArabEmirates",2021-04-30,16,520236,58792,1587,90,500779,55424,"United Arab Emirates",NA
"Morocco",2021-04-30,16,511249,15152,9023,205,497621,14258,"Morocco",NA
"SaudiArabia",2021-04-30,16,417363,27356,6957,288,400580,22497,"Saudi Arabia",NA
"Malaysia",2021-04-30,16,408713,63213,1506,234,377979,48356,"Malaysia",NA
"Bulgaria",2021-04-30,16,404380,61747,16399,3202,339534,79973,"Bulgaria",NA
"Ecuador",2021-04-30,16,381862,53107,18631,1784,318598,36914,"Ecuador",NA
"Kazakhstan",2021-04-30,16,375539,78067,6561,649,328532,59968,"Kazakhstan",NA
"Panama",2021-04-30,16,364576,9525,6232,118,354385,10481,"Panama",NA
"Belarus",2021-04-30,16,358738,36931,2542,295,349013,36693,"Belarus",NA
"Greece",2021-04-30,16,345033,81344,10381,2288,93764,0,"Greece",NA
"Croatia",2021-04-30,16,332183,60551,7081,1134,310595,56216,"Croatia",NA
"Nepal",2021-04-30,16,323187,45878,3279,249,281095,8309,"Nepal",NA
"Azerbaijan",2021-04-30,16,319109,57396,4517,950,289460,51335,"Azerbaijan",NA
"Georgia",2021-04-30,16,310310,28549,4110,332,290767,17600,"Georgia",NA
"Tunisia",2021-04-30,16,309119,55101,10722,1910,259957,42664,"Tunisia",NA
"Bolivia",2021-04-30,16,303732,31321,12951,694,250380,28418,"Bolivia",NA
"WestBankandGaza",2021-04-30,16,296462,54109,3249,622,272333,56904,"West Bank and Gaza",NA
"Paraguay",2021-04-30,16,279077,64410,6385,2179,229519,53905,"Paraguay",NA
"Kuwait",2021-04-30,16,273991,41888,1563,250,257261,40681,"Kuwait",NA
"DominicanRepublic",2021-04-30,16,266561,13834,3480,155,226392,14236,"Dominican Republic",NA
"Ethiopia",2021-04-30,16,257442,50853,3688,823,198862,40753,"Ethiopia",NA
"Denmark",2021-04-30,16,251249,19954,2484,64,238450,18774,"Denmark",NA
"CostaRica",2021-04-30,16,250991,34227,3231,274,203009,10310,"Costa Rica",NA
"Moldova",2021-04-30,16,250837,20596,5812,852,239914,32062,"Moldova, Republic of",NA
"Ireland",2021-04-30,16,248870,13016,4903,216,23364,0,"Ireland",NA
"Lithuania",2021-04-30,16,247269,31150,3923,349,222436,23413,"Lithuania",NA
"Slovenia",2021-04-30,16,240292,24690,4250,203,226647,28123,"Slovenia",NA
"Guatemala",2021-04-30,16,227671,33837,7524,684,202843,25608,"Guatemala",NA
"Egypt",2021-04-30,16,227552,25421,13339,1344,170773,16079,"Egypt",NA
"Armenia",2021-04-30,16,216064,23425,4108,593,198135,25071,"Armenia",NA
"Honduras",2021-04-30,16,212333,23290,5281,676,78623,5891,"Honduras",NA
"Qatar",2021-04-30,16,205652,25688,458,167,189544,25423,"Qatar",NA
"BosniaandHerzegovina",2021-04-30,16,198461,28835,8551,1952,159223,28731,"Bosnia and Herzegovina",NA
"Uruguay",2021-04-30,16,198428,92879,2616,1642,167823,84443,"Uruguay",NA
"Venezuela",2021-04-30,16,197683,37186,2136,534,179200,31354,"Venezuela",NA
"Oman",2021-04-30,16,193253,34035,2010,332,173123,29157,"Oman",NA
"Libya",2021-04-30,16,177508,18551,3029,362,163191,16044,"Libya",NA
"Bahrain",2021-04-30,16,176934,32489,646,125,165928,30613,"Bahrain",NA
"Nigeria",2021-04-30,16,165110,2219,2063,6,155101,3453,"Nigeria",NA
"Kenya",2021-04-30,16,159318,25260,2724,571,108565,15886,"Kenya",NA
"NorthMacedonia",2021-04-30,16,152367,22345,4855,1074,132765,25786,"North Macedonia",NA
"Burma",2021-04-30,16,142817,383,3209,3,131966,166,"Burma",NA
"Albania",2021-04-30,16,131085,5928,2394,159,109338,18067,"Albania",NA
"RepublicofKorea",2021-04-30,16,122634,18995,1831,96,112337,16898,"Republic of Korea",NA
"Algeria",2021-04-30,16,122108,4916,3253,160,85108,3570,"Algeria",NA
"Estonia",2021-04-30,16,122019,15595,1161,259,111274,29415,"Estonia",NA
"Latvia",2021-04-30,16,118558,16195,2131,232,107701,14070,"Latvia",NA
"Norway",2021-04-30,16,112970,16891,756,83,17998,0,"Norway",NA
"SriLanka",2021-04-30,16,108146,15440,678,110,95975,6724,"Sri Lanka",NA
"Cuba",2021-04-30,16,106707,31444,644,220,100603,29989,"Cuba",NA
"Kosovo",2021-04-30,16,103638,14457,2134,268,91211,17025,"Kosovo",NA
"Montenegro",2021-04-30,16,97389,6171,1495,221,93531,10033,"Montenegro",NA
"Kyrgyzstan",2021-04-30,16,95275,6737,1604,104,89191,4294,"Kyrgyzstan",NA
"Ghana",2021-04-30,16,92562,1979,779,36,90196,2131,"Ghana",NA
"Zambia",2021-04-30,16,91586,3168,1251,43,89933,5341,"Zambia",NA
"Uzbekistan",2021-04-30,16,90808,7939,649,20,87067,6084,"Uzbekistan",NA
"China",2021-04-30,16,90671,454,4636,0,85710,316,"Mainland China",NA
"Finland",2021-04-30,16,86808,9356,914,70,46000,0,"Finland",NA
"Cameroon",2021-04-30,16,72250,24581,1107,386,35261,0,"Cameroon",NA
"Mozambique",2021-04-30,16,69917,2338,814,39,65913,9504,"Mozambique",NA
"ElSalvador",2021-04-30,16,69198,4472,2124,118,64876,3236,"El Salvador",NA
"Luxembourg",2021-04-30,16,67205,5563,796,50,63661,6569,"Luxembourg",NA
"Cyprus",2021-04-30,16,66202,20097,309,52,39061,37004,"Cyprus",NA
"Thailand",2021-04-30,16,65153,36290,203,109,26873,0,"Thailand",NA
"Singapore",2021-04-30,16,61145,764,30,0,60751,602,"Singapore",NA
"Afghanistan",2021-04-30,16,59745,3291,2625,141,53206,1656,"Afghanistan",NA
"Namibia",2021-04-30,16,48351,4212,642,119,46021,4173,"Namibia",NA
"Botswana",2021-04-30,16,46934,7086,712,144,44960,8002,"Botswana",NA
"CotedIvoire",2021-04-30,16,46036,2147,286,42,45526,5272,"Cote d'Ivoire",NA
"Jamaica",2021-04-30,16,45578,6341,778,182,21059,3461,"Jamaica",NA
"Uganda",2021-04-30,16,41866,999,342,7,41422,973,"Uganda",NA
"Senegal",2021-04-30,16,40344,1639,1107,56,39083,1762,"Senegal",NA
"Zimbabwe",2021-04-30,16,38257,1375,1567,44,35612,926,"Zimbabwe",NA
"Mongolia",2021-04-30,16,37285,28444,115,107,20681,15611,"Mongolia",NA
"Madagascar",2021-04-30,16,37014,12588,643,225,31570,9662,"Madagascar",NA
"Malawi",2021-04-30,16,34078,527,1148,31,32051,1779,"Malawi",NA
"Sudan",2021-04-30,16,33944,2111,2349,286,26795,2581,"Sudan",NA
"Malta",2021-04-30,16,30292,1259,413,21,29548,1736,"Malta",NA
"DemocraticRepublicoftheCongo",2021-04-30,16,29853,1711,766,23,26219,775,"Democratic Republic of the Congo",NA
"Maldives",2021-04-30,16,29835,5756,73,6,24775,3620,"Maldives",NA
"Australia",2021-04-30,16,29811,489,910,1,23294,282,"Australia",NA
